student_id,dropout_probability,dropout_risk,age,gender,is_first_gen_learner,response_time_decay_hrs,forum_passive_active_ratio,login_fragmentation_score,resource_depth_shift,collaborative_tool_drift_days,question_quality_level,peer_centrality_score,optional_activity_rate,submission_rush_hrs,silence_burst_count,help_seeking_latency_days,feedback_response_rate,device_count,monday_absence_cluster,tired_keyword_freq,whatsapp_study_silence,intervention_received,intervention_week,intervention_type,intervention_effectiveness,stress_type,week,weeks_until_dropout,will_dropout_soon
STU0002,0.09725551630728191,0,13,M,0,9.658401038628764,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.3921567977996947,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,3,99,0
STU0002,0.09725551630728191,0,13,M,0,9.57923381700066,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.406116290794755,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,4,99,0
STU0002,0.09725551630728191,0,13,M,0,9.500066595372555,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.4200757837898155,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,5,99,0
STU0002,0.09725551630728191,0,13,M,0,9.42089937374445,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.434035276784876,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,6,99,0
STU0002,0.09725551630728191,0,13,M,0,9.341732152116345,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.4479947697799362,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,7,99,0
STU0002,0.09725551630728191,0,13,M,0,9.26256493048824,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.4619542627749973,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,8,99,0
STU0002,0.09725551630728191,0,13,M,0,9.183397708860136,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.475913755770058,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,9,99,0
STU0002,0.09725551630728191,0,13,M,0,9.104230487232032,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.4898732487651185,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,10,99,0
STU0002,0.09725551630728191,0,13,M,0,9.025063265603928,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.5038327417601787,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,11,99,0
STU0002,0.09725551630728191,0,13,M,0,8.945896043975823,2.625281945778052,0.0,0.3199860969728502,3.857835216174527,3.5177922347552393,0.5462610793576013,1.0,1.5322783231117605,0.0,8.105003555769382,0.9173365713926093,1,0,4,0,0,0,none,0.0,none,12,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.157261660407858,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,1,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.178661086384655,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,2,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.200060512361451,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,3,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.2214599383382465,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,4,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.242859364315042,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,5,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.264258790291839,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,6,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.285658216268635,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,7,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.307057642245431,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,8,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.328457068222228,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,9,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.349856494199024,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,10,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.37125592017582,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,11,99,0
STU0003,0.30236752161499214,0,15,F,1,1.0,30.395788808204934,0.27071745764578015,0.2302220387965506,9.575886034513871,5.392655346152615,0.2457287789700014,0.742930374525332,17.285769636099552,0.48364449182825703,8.026055412433877,0.6604720328236594,2,0,2,0,1,6,voice_message,0.48576159456398715,none,12,99,0
STU0004,0.14294823987217675,0,17,F,1,4.483095242440588,1.0,0.0250176604370276,0.26308527465130416,0.0,3.782018746307954,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,1,99,0
STU0004,0.14294823987217675,0,17,F,1,4.446941248549939,1.0,0.0250176604370276,0.26308527465130416,0.0,3.7977117701515555,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,2,99,0
STU0004,0.14294823987217675,0,17,F,1,4.410787254659288,1.0,0.0250176604370276,0.26308527465130416,0.0,3.8134047939951565,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,3,99,0
STU0004,0.14294823987217675,0,17,F,1,4.374633260768639,1.0,0.0250176604370276,0.26308527465130416,0.0,3.829097817838758,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,4,99,0
STU0004,0.14294823987217675,0,17,F,1,4.338479266877989,1.0,0.0250176604370276,0.26308527465130416,0.0,3.8447908416823595,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,5,99,0
STU0004,0.14294823987217675,0,17,F,1,4.302325272987339,1.0,0.0250176604370276,0.26308527465130416,0.0,3.860483865525961,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,6,99,0
STU0004,0.14294823987217675,0,17,F,1,4.266171279096689,1.0,0.0250176604370276,0.26308527465130416,0.0,3.8761768893695625,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,7,99,0
STU0004,0.14294823987217675,0,17,F,1,4.2300172852060385,1.0,0.0250176604370276,0.26308527465130416,0.0,3.8918699132131644,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,8,99,0
STU0004,0.14294823987217675,0,17,F,1,4.193863291315389,1.0,0.0250176604370276,0.26308527465130416,0.0,3.907562937056766,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,9,99,0
STU0004,0.14294823987217675,0,17,F,1,4.15770929742474,1.0,0.0250176604370276,0.26308527465130416,0.0,3.9232559609003674,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,10,99,0
STU0004,0.14294823987217675,0,17,F,1,4.121555303534089,1.0,0.0250176604370276,0.26308527465130416,0.0,3.938948984743969,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,11,99,0
STU0004,0.14294823987217675,0,17,F,1,4.08540130964344,1.0,0.0250176604370276,0.26308527465130416,0.0,3.9546420085875704,0.5598728107385882,0.9982452147258573,28.18683702570806,0.0,2.020086728099942,0.9837484236272558,1,1,3,0,0,0,none,0.0,none,12,99,0
STU0005,0.07014105343075991,0,13,M,1,13.973092978975263,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.318819119735114,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,1,99,0
STU0005,0.07014105343075991,0,13,M,1,13.860406745273849,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.3325901534269606,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,2,99,0
STU0005,0.07014105343075991,0,13,M,1,13.747720511572437,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.3463611871188075,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,3,99,0
STU0005,0.07014105343075991,0,13,M,1,13.635034277871023,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.3601322208106543,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,4,99,0
STU0005,0.07014105343075991,0,13,M,1,13.52234804416961,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.3739032545025016,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,5,99,0
STU0005,0.07014105343075991,0,13,M,1,13.409661810468195,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.3876742881943485,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,6,99,0
STU0005,0.07014105343075991,0,13,M,1,13.296975576766782,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.4014453218861953,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,7,99,0
STU0005,0.07014105343075991,0,13,M,1,13.184289343065368,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.415216355578043,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,8,99,0
STU0005,0.07014105343075991,0,13,M,1,13.071603109363956,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.42898738926989,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,9,99,0
STU0005,0.07014105343075991,0,13,M,1,12.958916875662544,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.4427584229617367,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,10,99,0
STU0005,0.07014105343075991,0,13,M,1,12.84623064196113,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.4565294566535836,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,11,99,0
STU0005,0.07014105343075991,0,13,M,1,12.733544408259716,11.312044703676504,0.09022346032572011,0.1441549391340341,16.958850227106197,3.4703004903454304,0.7325551803493504,1.0,22.43292992438835,0.2667310531276972,1.9734534016262901,0.9458151749173204,2,0,3,0,0,0,none,0.0,none,12,99,0
STU0006,0.24090005708241136,1,16,F,1,14.96710758608901,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.908745348716019,0.9559195943475933,0.5840877221097461,48.0,0.25,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,1,11,0
STU0006,0.24090005708241136,1,16,F,1,15.44716333545447,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.790351864368526,0.9559195943475933,0.5643792013387907,48.0,0.5,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,2,10,0
STU0006,0.24090005708241136,1,16,F,1,15.979908944137115,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.65896377253516,0.9559195943475933,0.5425075168349894,48.0,0.75,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,3,9,0
STU0006,0.24090005708241136,1,16,F,1,12.790722919665262,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.518355062943861,0.9559195943475933,0.5191009105607478,48.0,1.0,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,4,8,0
STU0006,0.24090005708241136,1,16,F,1,13.254164694330711,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.37046625438596,0.9559195943475933,0.4944824134253774,48.0,1.25,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,5,7,0
STU0006,0.24090005708241136,1,16,F,1,13.736637388563498,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.216504493033488,0.9559195943475933,0.4688529745396866,48.0,1.5,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,6,6,0
STU0006,0.24090005708241136,1,16,F,1,14.235533547236646,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,5.057301843351018,0.9559195943475933,0.44235110456474025,48.0,1.75,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,7,5,0
STU0006,0.24090005708241136,1,16,F,1,14.748934705615662,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,4.893470506221927,0.9559195943475933,0.4150787142931173,48.0,2.0,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,8,4,1
STU0006,0.24090005708241136,1,16,F,1,15.275363697794898,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,4.725481859751882,0.9559195943475933,0.3871142722760033,48.0,2.25,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,9,3,1
STU0006,0.24090005708241136,1,16,F,1,15.813644314005886,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,4.553711243996059,0.9559195943475933,0.3585202599693189,48.0,2.5,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,10,2,1
STU0006,0.24090005708241136,1,16,F,1,16.36281545521596,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,4.378465355067359,0.9559195943475933,0.32934773192851396,48.0,2.75,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,11,1,1
STU0006,0.24090005708241136,1,16,F,1,16.92207549439826,45.76870632457264,0.0,0.6306379501844983,2.0657328984074583,4.199999999999999,0.9559195943475933,0.29963927139433877,48.0,3.0,2.5752305324328812,1.0,2,0,2,0,1,4,motivational_story,0.5678715124335953,home_financial_stress,12,0,1
STU0007,0.45970547361693714,0,17,F,0,32.480714084408355,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.1926203504613646,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,1,99,0
STU0007,0.45970547361693714,0,17,F,0,32.21877284179216,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.205867737807677,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,2,99,0
STU0007,0.45970547361693714,0,17,F,0,31.95683159917596,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.2191151251539902,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,3,99,0
STU0007,0.45970547361693714,0,17,F,0,31.694890356559764,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.232362512500303,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,4,99,0
STU0007,0.45970547361693714,0,17,F,0,31.432949113943568,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.2456098998466154,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,5,99,0
STU0007,0.45970547361693714,0,17,F,0,31.171007871327372,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.258857287192928,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,6,99,0
STU0007,0.45970547361693714,0,17,F,0,30.909066628711173,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.2721046745392406,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,7,99,0
STU0007,0.45970547361693714,0,17,F,0,30.647125386094977,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.285352061885554,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,8,99,0
STU0007,0.45970547361693714,0,17,F,0,30.38518414347878,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.2985994492318667,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,9,99,0
STU0007,0.45970547361693714,0,17,F,0,30.12324290086259,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.3118468365781792,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,10,99,0
STU0007,0.45970547361693714,0,17,F,0,29.86130165824639,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.3250942239244923,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,11,99,0
STU0007,0.45970547361693714,0,17,F,0,29.599360415630194,16.181917509378895,0.7679515414465563,0.9233451897500793,23.184021607665375,3.338341611270805,0.23830098386938203,0.05591926881919301,4.290624977647308,5.335303083316006,1.9584590233164798,0.2188851996144478,1,0,2,0,1,8,parent_call,0.48209549282264064,none,12,99,0
STU0008,0.03,0,18,F,0,48.308386296829916,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.420356737410987,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,1,99,0
STU0008,0.03,0,18,F,0,47.91880253637161,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.442847844205224,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,2,99,0
STU0008,0.03,0,18,F,0,47.52921877591331,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.4653389509994605,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,3,99,0
STU0008,0.03,0,18,F,0,47.139635015455,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.487830057793697,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,4,99,0
STU0008,0.03,0,18,F,0,46.75005125499669,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.510321164587933,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,5,99,0
STU0008,0.03,0,18,F,0,46.36046749453838,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.53281227138217,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,6,99,0
STU0008,0.03,0,18,F,0,45.97088373408008,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.555303378176406,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,7,99,0
STU0008,0.03,0,18,F,0,45.581299973621775,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.577794484970643,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,8,99,0
STU0008,0.03,0,18,F,0,45.19171621316347,2.959890043246744,0.4096863304822394,0.35738582588214785,1.0713659620823626,5.60028559176488,1.0,1.0,34.67573577779837,1.1025820291951542,0.0,1.0,2,0,3,0,1,3,motivational_story,0.4516896852855851,none,9,99,0
